symbol,priceChange,priceChangePercent,weightedAvgPrice,prevClosePrice,lastPrice,lastQty,bidPrice,bidQty,askPrice,askQty,openPrice,highPrice,lowPrice,volume,quoteVolume,openTime,closeTime,firstId,lastId,count
BTCTRY,23691.00000000,2.965,809566.37753519,799067.00000000,822702.00000000,0.00185000,822497.00000000,0.00194000,822700.00000000,0.00171000,799011.00000000,828819.00000000,797633.00000000,303.51430000,245714972.38113000,1697695105171,1697781505171,42873573,42894355,20783
BNBTRY,68.00000000,1.148,5944.83343564,5922.00000000,5990.00000000,0.68400000,5989.00000000,0.00200000,5990.00000000,39.97700000,5922.00000000,6014.00000000,5910.00000000,3303.73200000,19640136.45600000,1697695091651,1697781491651,20993386,21003897,10512
BUSDTRY,-0.06000000,-0.213,28.20930664,28.22000000,28.16000000,477.00000000,28.16000000,34705.00000000,28.17000000,28815.00000000,28.22000000,28.25000000,28.13000000,5403790.00000000,152437169.14000000,1697695091952,1697781491952,43031898,43052812,20915
ETHTRY,785.00000000,1.792,44057.15634233,43800.00000000,44590.00000000,0.46500000,44589.00000000,0.03140000,44596.00000000,0.08700000,43805.00000000,44955.00000000,43500.00000000,947.74140000,41754791.03190000,1697695104274,1697781504274,19967635,19975845,8211
XRPTRY,0.76000000,5.568,14.28893401,13.65100000,14.41000000,127.00000000,14.41300000,121.00000000,14.41500000,137.00000000,13.65000000,14.97200000,13.43100000,7337135.00000000,104839837.83600000,1697695104719,1697781504719,14930985,14945536,14552
USDTTRY,-0.05000000,-0.177,28.21263003,28.22000000,28.17000000,36.00000000,28.16000000,805185.00000000,28.17000000,1363259.00000000,28.22000000,28.25000000,28.12000000,73874206.00000000,2084185642.72000000,1697695105950,1697781505950,150969311,151094699,125389
USDTRUB,-1.10000000,-1.112,98.21963709,98.98000000,97.86000000,8.00000000,97.86000000,41.00000000,97.88000000,19.00000000,98.96000000,99.06000000,97.51000000,1000808.00000000,98298998.56000000,1697695064959,1697781464959,13080615,13084614,4000
BTCEUR,748.70000000,2.782,27156.64976392,26910.10000000,27658.80000000,0.00561000,27651.76000000,0.01836000,27658.05000000,0.03000000,26910.10000000,27810.07000000,26820.58000000,529.89382000,14390140.88180650,1697695106017,1697781506017,128398539,128427609,29071
ETHEUR,23.71000000,1.607,1478.69870484,1475.40000000,1499.27000000,0.10670000,1499.27000000,0.41100000,1499.32000000,0.50000000,1475.56000000,1509.46000000,1464.97000000,5369.84120000,7940377.22764200,1697695105565,1697781505565,90550463,90566973,16511
BNBEUR,1.80000000,0.902,199.53158274,199.50000000,201.30000000,0.52100000,201.30000000,8.89200000,201.40000000,10.95900000,199.50000000,201.90000000,198.60000000,3355.69000000,669566.13690000,1697695104054,1697781504054,32272747,32279646,6900
XRPEUR,0.02550000,5.551,0.47730368,0.45980000,0.48490000,1319.00000000,0.48470000,390.00000000,0.48480000,479.00000000,0.45940000,0.50200000,0.45240000,3228278.00000000,1540868.98130000,1697695105586,1697781505586,22206741,22214174,7434
EURBUSD,0.00390000,0.371,1.05608467,1.05260000,1.05650000,47.30000000,1.05640000,10735.70000000,1.05650000,22705.80000000,1.05260000,1.05990000,1.05230000,280115.60000000,295825.79237000,1697695074053,1697781474053,38042105,38043465,1361
EURUSDT,0.00390000,0.371,1.05565195,1.05210000,1.05600000,4230.10000000,1.05600000,76707.00000000,1.05610000,111404.90000000,1.05210000,1.05990000,1.05170000,17302122.90000000,18265019.80984000,1697695105153,1697781505153,102398499,102448377,49879
OGNBNB,0.00000000,0.000,0.00000000,0.00038300,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043801,1689661443801,-1,-1,0
OGNBTC,-0.00000004,-1.053,0.00000379,0.00000380,0.00000376,8234.00000000,0.00000375,33183.00000000,0.00000377,33828.00000000,0.00000380,0.00000388,0.00000372,457328.00000000,1.73216448,1697695096361,1697781496361,12037031,12037676,646
OGNUSDT,0.00250000,2.330,0.10818810,0.10730000,0.10980000,23703.00000000,0.10980000,22818.00000000,0.10990000,75573.00000000,0.10730000,0.11110000,0.10560000,28556027.00000000,3089422.34780000,1697695085250,1697781485250,58491673,58506023,14351
DREPBNB,0.00000000,0.000,0.00000000,0.00009380,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043801,1689661443801,-1,-1,0
DREPBTC,0.00000013,1.542,0.00000858,0.00000837,0.00000856,423.00000000,0.00000855,1070.00000000,0.00000860,797.00000000,0.00000843,0.00000938,0.00000827,436159.00000000,3.74355202,1697695099864,1697781499864,5111254,5112636,1383
DREPUSDT,0.01160000,4.854,0.24912476,0.23890000,0.25060000,125.00000000,0.25010000,180.00000000,0.25050000,107.00000000,0.23900000,0.25800000,0.23720000,6023399.00000000,1500577.81740000,1697695100936,1697781500936,22185230,22203731,18502
BULLUSDT,0.00000000,0.000,0.00000000,1370.28000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043801,1689661443801,-1,-1,0
BULLBUSD,0.00000000,0.000,0.00000000,1368.56000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043801,1689661443801,-1,-1,0
BEARUSDT,0.00000000,0.000,0.00000000,11.16000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043801,1689661443801,-1,-1,0
BEARBUSD,0.00000000,0.000,0.00000000,11.14000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043801,1689661443801,-1,-1,0
ETHBULLUSDT,0.00000000,0.000,0.00000000,79.18000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043801,1689661443801,-1,-1,0
ETHBULLBUSD,0.00000000,0.000,0.00000000,78.46000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043801,1689661443801,-1,-1,0
ETHBEARUSDT,0.00000000,0.000,0.00000000,12.20000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043801,1689661443801,-1,-1,0
ETHBEARBUSD,0.00000000,0.000,0.00000000,12.24000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043801,1689661443801,-1,-1,0
TCTBNB,0.00000000,0.000,0.00000000,0.00041860,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043801,1689661443801,-1,-1,0
TCTBTC,0.00000000,0.000,0.00000000,0.00000016,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043801,1689661443801,-1,-1,0
TCTUSDT,0.00000000,0.000,0.00000000,0.00312000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043801,1689661443801,-1,-1,0
WRXBNB,0.00000000,0.000,0.00000000,0.00039800,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043801,1689661443801,-1,-1,0
WRXBTC,0.00000000,0.000,0.00000000,0.00000455,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043801,1689661443801,-1,-1,0
WRXUSDT,0.00470000,4.608,0.10507230,0.10200000,0.10670000,4571.70000000,0.10670000,1157.70000000,0.10680000,2357.40000000,0.10200000,0.11020000,0.10160000,12960105.00000000,1361748.10452000,1697695103502,1697781503502,44195609,44212717,17109
ICXBUSD,0.00030000,0.183,0.16336372,0.16310000,0.16420000,73.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.16390000,0.16510000,0.16090000,75767.90000000,12377.72574000,1697090443263,1697176843263,7104513,7104627,115
BTSUSDT,0.00005000,0.517,0.01029834,0.00968000,0.00973000,4089.50000000,0.00972000,21604.00000000,0.00973000,5389.90000000,0.00968000,0.01155000,0.00946000,413130253.70000000,4254553.98131400,1697695074317,1697781474317,18716353,18770053,53701
BTSBUSD,0.00000000,0.000,0.00000000,0.01930000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043801,1689661443801,-1,-1,0
LSKUSDT,0.04300000,5.556,0.80057011,0.77400000,0.81700000,215.30000000,0.81700000,5253.00000000,0.81800000,540.30000000,0.77400000,0.84600000,0.76400000,770276.90000000,616660.66500000,1697695102585,1697781502585,15603962,15610450,6489
BNTUSDT,-0.00380000,-0.645,0.59056042,0.58980000,0.58580000,1520.30000000,0.58600000,2500.00000000,0.58610000,461.20000000,0.58960000,0.60840000,0.56930000,12514376.60000000,7390495.50884000,1697695105018,1697781505018,16041466,16080508,39043
BNTBUSD,-0.00270000,-0.745,0.36254864,0.36360000,0.35990000,55.50000000,0.00000000,0.00000000,0.00000000,0.00000000,0.36260000,0.36600000,0.35910000,53945.90000000,19558.01291000,1691031608984,1691118008984,1451781,1451981,201
LTOBNB,0.00000000,0.000,0.00000000,0.00248000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043801,1689661443801,-1,-1,0
LTOBTC,-0.00000002,-1.036,0.00000190,0.00000194,0.00000191,38.00000000,0.00000190,123.00000000,0.00000191,41070.00000000,0.00000193,0.00000194,0.00000188,286330.00000000,0.54517335,1697695050040,1697781450040,9895353,9895552,200
LTOUSDT,0.00060000,1.095,0.05463337,0.05480000,0.05540000,3409.00000000,0.05540000,11528.00000000,0.05550000,783.00000000,0.05480000,0.05600000,0.05390000,5068878.00000000,276929.87390000,1697695093662,1697781493662,28139635,28142293,2659
ATOMBUSD,0.12200000,1.954,6.24388821,6.24200000,6.36400000,2.10000000,6.36100000,47.73000000,6.36400000,16.42000000,6.24200000,6.36900000,6.19200000,58321.79000000,364154.73685000,1697695066777,1697781466777,38074548,38076019,1472
DASHBUSD,0.30000000,1.175,25.63722571,25.56000000,25.83000000,2.27400000,0.00000000,0.00000000,0.00000000,0.00000000,25.53000000,25.94000000,25.32000000,469.98700000,12049.16280000,1694660412225,1694746812225,5922471,5922682,212
NEOBUSD,0.00000000,0.000,6.72454420,6.72000000,6.73000000,7.85000000,0.00000000,0.00000000,0.00000000,0.00000000,6.73000000,6.76000000,6.63000000,722.46000000,4858.21420000,1697090456520,1697176856520,7469656,7469768,113
WAVESBUSD,0.02900000,2.006,1.45036279,1.45200000,1.47500000,10.00000000,1.47700000,527.82000000,1.47900000,55.99000000,1.44600000,1.47700000,1.42800000,25009.04000000,36272.18091000,1697695104264,1697781504264,12616773,12617050,278
XTZBUSD,0.01800000,2.757,0.65934652,0.65400000,0.67100000,1000.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.65300000,0.67100000,0.65300000,51404.00000000,33893.04860000,1695884406043,1695970806043,11608066,11608249,184
EOSBULLUSDT,0.00000000,0.000,0.00000000,3.85000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043801,1689661443801,-1,-1,0
EOSBULLBUSD,0.00000000,0.000,0.00000000,3.90000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043801,1689661443801,-1,-1,0
EOSBEARUSDT,0.00000000,0.000,0.00000000,30.21000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043801,1689661443801,-1,-1,0
EOSBEARBUSD,0.00000000,0.000,0.00000000,29.81000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043801,1689661443801,-1,-1,0
XRPBULLUSDT,0.00000000,0.000,0.00000000,8.74000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043801,1689661443801,-1,-1,0
XRPBULLBUSD,0.00000000,0.000,0.00000000,8.78000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043801,1689661443801,-1,-1,0
XRPBEARUSDT,0.00000000,0.000,0.00000000,548.55000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043801,1689661443801,-1,-1,0
XRPBEARBUSD,0.00000000,0.000,0.00000000,547.33000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043801,1689661443801,-1,-1,0
BATBUSD,0.00220000,1.304,0.16952857,0.16850000,0.17090000,132.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.16870000,0.17280000,0.16730000,82819.00000000,14040.18660000,1694062809911,1694149209911,6068424,6068635,212
ENJBUSD,0.00170000,0.820,0.20771566,0.20740000,0.20910000,146.50000000,0.20950000,477.30000000,0.20980000,544.20000000,0.20740000,0.21120000,0.20390000,158933.90000000,33013.06014000,1697695103419,1697781503419,17745424,17746077,654
NANOBUSD,0.00000000,0.000,0.00000000,2.22500000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043801,1689661443801,-1,-1,0
ONTBUSD,-0.00250000,-1.563,0.15801179,0.16060000,0.15740000,689.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.15990000,0.15990000,0.15660000,71114.00000000,11236.85050000,1697094009878,1697180409878,6295197,6295335,139
RVNBUSD,-0.00027000,-1.740,0.01531986,0.01547000,0.01525000,30415.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01552000,0.01569000,0.01505000,1294259.50000000,19827.87343700,1695279616970,1695366016970,6822517,6822791,275
STRATBUSD,0.00000000,0.000,0.00000000,0.49150000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043801,1689661443801,-1,-1,0
STRATBNB,0.00000000,0.000,0.00000000,0.01900000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043801,1689661443801,-1,-1,0
STRATUSDT,0.00000000,0.000,0.00000000,0.49040000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043801,1689661443801,-1,-1,0
AIONBUSD,0.00000000,0.000,0.00000000,0.07210000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043801,1689661443801,-1,-1,0
AIONUSDT,0.00000000,0.000,0.00000000,0.00943000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043801,1689661443801,-1,-1,0
MBLBNB,0.00000000,0.000,0.00000000,0.00001202,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043801,1689661443801,-1,-1,0
MBLBTC,0.00000000,0.000,0.00000000,0.00000005,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043801,1689661443801,-1,-1,0
MBLUSDT,0.00005900,1.939,0.00306203,0.00304400,0.00310200,6543.00000000,0.00309700,3551.00000000,0.00310200,16815.00000000,0.00304300,0.00312000,0.00300100,213180243.00000000,652763.56345100,1697695088013,1697781488013,31874544,31881124,6581
COTIBNB,-0.00000120,-0.683,0.00017499,0.00017610,0.00017450,5383.00000000,0.00017400,2703.00000000,0.00017510,6399.00000000,0.00017570,0.00017640,0.00017180,62941.00000000,11.01428410,1697695101340,1697781501340,2158807,2158851,45
COTIBTC,-0.00000004,-3.053,0.00000128,0.00000131,0.00000127,24724.00000000,0.00000126,175919.00000000,0.00000127,5113.00000000,0.00000131,0.00000131,0.00000126,729109.00000000,0.93645060,1697695078374,1697781478374,16161237,16161612,376
COTIUSDT,0.00005000,0.135,0.03678940,0.03702000,0.03707000,7315.00000000,0.03706000,2412.00000000,0.03707000,5401.00000000,0.03702000,0.03748000,0.03607000,36164425.00000000,1330467.42808000,1697695106062,1697781506062,59390439,59404029,13591
ALGOBUSD,0.00100000,1.111,0.08930587,0.09010000,0.09100000,60.00000000,0.09070000,3798.00000000,0.09090000,27182.00000000,0.09000000,0.09150000,0.08800000,1711883.00000000,152881.20690000,1697695101066,1697781501066,19441880,19443127,1248
BTTBUSD,0.00000000,0.000,0.00000000,0.00277800,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043801,1689661443801,-1,-1,0
TOMOBUSD,0.00580000,0.383,1.50395777,1.52000000,1.52080000,14.00000000,1.51700000,64.20000000,1.51960000,279.20000000,1.51500000,1.52190000,1.47180000,11941.30000000,17959.21097000,1697695092056,1697781492056,4117048,4117450,403
XMRBUSD,2.60000000,1.720,151.59206759,151.40000000,153.80000000,1.04900000,154.10000000,1.29700000,154.20000000,0.66300000,151.20000000,154.10000000,149.80000000,857.24300000,129951.23880000,1697695104040,1697781504040,6825142,6825958,817
ZECBUSD,0.59000000,2.369,25.02055502,25.01000000,25.50000000,10.46400000,25.49000000,6.50000000,25.54000000,0.88500000,24.91000000,25.50000000,24.78000000,848.36000000,21226.43806000,1697695089061,1697781489061,8682972,8683121,150
BNBBULLUSDT,0.00000000,0.000,0.00000000,57.21000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043801,1689661443801,-1,-1,0
BNBBULLBUSD,0.00000000,0.000,0.00000000,58.37000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043801,1689661443801,-1,-1,0
BNBBEARUSDT,0.00000000,0.000,0.00000000,58.61000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043801,1689661443801,-1,-1,0
BNBBEARBUSD,0.00000000,0.000,0.00000000,57.21000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043801,1689661443801,-1,-1,0
STPTBNB,0.00000000,0.000,0.00000000,0.00067000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043801,1689661443801,-1,-1,0
STPTBTC,-0.00000027,-11.297,0.00000223,0.00000240,0.00000212,743.00000000,0.00000212,91554.00000000,0.00000213,46304.00000000,0.00000239,0.00000243,0.00000208,6475422.00000000,14.43669481,1697695104869,1697781504869,4962866,4966492,3627
STPTUSDT,-0.00594000,-8.722,0.06436045,0.06810000,0.06216000,401.30000000,0.06215000,810.00000000,0.06219000,962.50000000,0.06810000,0.06911000,0.06032000,132233927.90000000,8510635.57288100,1697695102590,1697781502590,20437791,20504837,67047
BTCZAR,18981.00000000,3.434,560387.89535327,552755.00000000,571712.00000000,0.00755000,571492.00000000,0.03916000,571706.00000000,0.00052000,552731.00000000,573564.00000000,552300.00000000,14.77275000,8278470.28108000,1697695104287,1697781504287,1303795,1305283,1489
